ComponentId,Amount,Unit,UsedByClass,UsedById,UsesClass,UsesId,CreateTS,ModifiedTS,ClassName,RecordId
dfe164dc-443b-4496-b58a-c7bd16a5e48b,1,ea,wt.part.WTPart,97726,wt.part.WTPartMaster,96888,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,127827
16dce95a-6f92-42d9-ae69-235236d8aa6a,2,ea,wt.part.WTPart,97717,wt.part.WTPartMaster,96905,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,127828
2229cb29-f9b9-4ea5-a280-25b59255dc34,1,ea,wt.part.WTPart,97737,wt.part.WTPartMaster,96919,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,127829
74de4aad-8105-4d53-a5fb-315d8e30514d,1,ea,wt.part.WTPart,97736,wt.part.WTPartMaster,97023,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,127830
79e7a282-d34e-4983-a0af-fd0c250ea323,1,ea,wt.part.WTPart,97752,wt.part.WTPartMaster,97029,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,127831
6fe7b618-b757-4cc3-ad2d-be79b13e4b96,1,ea,wt.part.WTPart,97607,wt.part.WTPartMaster,96904,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,127832
19c000e6-03f9-4852-8438-2d3d548a85bb,1,ea,wt.part.WTPart,97736,wt.part.WTPartMaster,96754,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,127833
7005bb3c-cdd2-41a2-a06b-b0f25934d6e6,1,ea,wt.part.WTPart,97607,wt.part.WTPartMaster,96852,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,127834
e10aadd8-1fbc-458b-af4f-429cc4afa9c7,1,ea,wt.part.WTPart,97837,wt.part.WTPartMaster,96793,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,127835
7eb0e0af-c329-4276-8ecf-a29c89a40d50,1,ea,wt.part.WTPart,97717,wt.part.WTPartMaster,96813,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,127836
1536388a-db77-4e99-8814-4bee73499334,1,ea,wt.part.WTPart,97721,wt.part.WTPartMaster,96966,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,127837
0c8ec712-c26d-4f5c-8363-7b6798d1fe81,4,ea,wt.part.WTPart,97747,wt.part.WTPartMaster,96914,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,127838
1b7f95a4-91e3-4d9c-a9cf-28ac0ed6e7ed,1,ea,wt.part.WTPart,97837,wt.part.WTPartMaster,97018,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,127839
15a894d5-cb51-4597-a874-067244e678ee,1,ea,wt.part.WTPart,97747,wt.part.WTPartMaster,96787,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,127840
d747e8e9-0b35-4931-94df-dbec00e56c26,1,ea,wt.part.WTPart,97632,wt.part.WTPartMaster,96870,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,127841
7d8f4998-2690-4bc9-a3ab-be684fde7d2d,1,ea,wt.part.WTPart,97826,wt.part.WTPartMaster,96794,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,127842
472bb4de-1898-4c17-81a1-edceb4bf122e,18,ea,wt.part.WTPart,97677,wt.part.WTPartMaster,96779,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,127843
cdb8b534-4fbb-48b6-bf22-348e6dba9cd0,1,ea,wt.part.WTPart,97708,wt.part.WTPartMaster,96892,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,127844
633daeb9-2ae8-4788-abbc-484e7eff6766,2,ea,wt.part.WTPart,97695,wt.part.WTPartMaster,97002,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,127845
7d41d18f-987b-4736-b9cc-835b43b02706,12,ea,wt.part.WTPart,97701,wt.part.WTPartMaster,96986,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,127846
93dca401-bfa7-4b11-b614-457f67d2dbaa,18,ea,wt.part.WTPart,97708,wt.part.WTPartMaster,96821,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,127847
ae67095f-9b7c-4f79-ad34-0a5744818096,1,ea,wt.part.WTPart,97826,wt.part.WTPartMaster,96929,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,127848
6f163a38-29aa-4d09-8a79-c4516df8495a,1,ea,wt.part.WTPart,97606,wt.part.WTPartMaster,97009,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,127849
6487e93f-418e-4936-8380-67e51379784d,1,ea,wt.part.WTPart,97837,wt.part.WTPartMaster,96753,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,127850
76b60848-afd8-4f87-87f2-d0632737578f,1,ea,wt.part.WTPart,97747,wt.part.WTPartMaster,96896,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,127851
d6d24bdd-91f1-42a9-b0f2-4b2c7ab4657d,2,ea,wt.part.WTPart,97858,wt.part.WTPartMaster,96944,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,127852
1ade17bf-d2e1-4c7f-b7f0-22f63055df83,1,ea,wt.part.WTPart,97776,wt.part.WTPartMaster,96976,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,127853
87772f12-a1c0-4b52-a544-6eef7e3facc2,4,ea,wt.part.WTPart,97598,wt.part.WTPartMaster,96765,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,127854
074f40ce-76f8-43dd-b486-2974bfeadb40,2,ea,wt.part.WTPart,97695,wt.part.WTPartMaster,96837,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,127855
a65b93e4-a467-410f-b3a4-8994e246f6fe,1,ea,wt.part.WTPart,97708,wt.part.WTPartMaster,96842,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,127856
7a43c5c1-82e4-4021-ab8b-5b7b20bdd923,1,ea,wt.part.WTPart,97677,wt.part.WTPartMaster,96973,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,127857
baca7a97-846a-474c-bbe7-89deb00fe01d,1,ea,wt.part.WTPart,97726,wt.part.WTPartMaster,96762,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,127858
e593dbd0-960d-4b68-8aa9-411b4d2f8b5b,1,ea,wt.part.WTPart,97813,wt.part.WTPartMaster,96755,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,127859
64314a08-f02a-49c6-9d23-c66cbf4fb6dc,24,ea,wt.part.WTPart,97660,wt.part.WTPartMaster,96895,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,127860
c4c513cb-541d-4b38-a3b8-93764e717bd1,1,ea,wt.part.WTPart,97726,wt.part.WTPartMaster,96883,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,127861
fded26ab-6cea-4048-acee-884d49080173,1,ea,wt.part.WTPart,97660,wt.part.WTPartMaster,96809,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,127862
efd67a25-455a-4e4b-9bb7-5a78ceee9cc5,1,ea,wt.part.WTPart,97726,wt.part.WTPartMaster,97031,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,127863
572fe216-800e-419f-98b8-6c46f30bf450,1,ea,wt.part.WTPart,97851,wt.part.WTPartMaster,97021,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,127864
8a83f882-0ac6-414c-a00c-437aec93df82,1,ea,wt.part.WTPart,97837,wt.part.WTPartMaster,96987,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,127865
225e3329-e5ef-4e7d-85b5-2f0935d7d049,1,ea,wt.part.WTPart,97726,wt.part.WTPartMaster,97025,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,127866
123d7aa1-b94f-4f2d-acf3-371c18312de4,1,ea,wt.part.WTPart,97607,wt.part.WTPartMaster,96864,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,127867
2aba7f14-df5f-4cdb-8018-914eb7b3cac6,1,ea,wt.part.WTPart,97598,wt.part.WTPartMaster,96881,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,127868
9abcde70-14c4-4437-9723-e5efbf680a95,1,ea,wt.part.WTPart,97741,wt.part.WTPartMaster,96774,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,127869
3a05fe88-6852-47e8-b534-3bd8962a9594,1,ea,wt.part.WTPart,97837,wt.part.WTPartMaster,96811,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,127870
d53f97a4-f976-440d-8188-aab06aa550ec,1,ea,wt.part.WTPart,97739,wt.part.WTPartMaster,96865,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,127871
b5eab978-834e-45fc-b985-f017ce2f125a,1,ea,wt.part.WTPart,97729,wt.part.WTPartMaster,96818,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,127872
7e867f48-3c7d-4bfc-8560-ff4bb200fdad,1,ea,wt.part.WTPart,97765,wt.part.WTPartMaster,96778,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,127873
af8adf96-3835-4a23-8f8d-8a4497605480,1,ea,wt.part.WTPart,97726,wt.part.WTPartMaster,96901,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,127874
5e3ffac9-b757-4478-b8c4-3b9d0ff2bf40,1,ea,wt.part.WTPart,97736,wt.part.WTPartMaster,96772,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,127875
82ec2043-6544-454f-8eb3-2e36de8ac413,1,ea,wt.part.WTPart,97757,wt.part.WTPartMaster,96769,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,127876
a5f47ca8-1dbe-42b8-896c-7e97d15decbc,1,ea,wt.part.WTPart,97793,wt.part.WTPartMaster,96780,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,127877
52c0acbe-531e-4ac8-b32c-da489d06a324,1,ea,wt.part.WTPart,97756,wt.part.WTPartMaster,97006,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,127878
54690747-34ac-43df-8f21-5b9fb9f9e1bb,1,ea,wt.part.WTPart,97739,wt.part.WTPartMaster,96908,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,127879
7d4869a2-1096-4065-86bc-8494e79bcd29,1,ea,wt.part.WTPart,97623,wt.part.WTPartMaster,96827,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,127880
fbf933eb-403a-4d40-a4bc-c04ee74069bc,12,ea,wt.part.WTPart,97807,wt.part.WTPartMaster,96915,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,127881
98a931e4-4b99-4ebb-847b-6b5f02f3f61a,1,ea,wt.part.WTPart,97632,wt.part.WTPartMaster,97003,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,127882
385f7f06-6c38-4bd6-b9cb-194d556bdbcf,2,ea,wt.part.WTPart,97860,wt.part.WTPartMaster,96933,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,127883
052fe554-ad39-48d0-b754-baf0b2563642,1,ea,wt.part.WTPart,97776,wt.part.WTPartMaster,97028,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,127884
efca3d0e-c2fa-40b6-879f-e1dc61f2f6a5,2,ea,wt.part.WTPart,97637,wt.part.WTPartMaster,96840,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,127885
601e8115-d50c-4b6e-ab0b-c5648e41fefc,1,ea,wt.part.WTPart,97865,wt.part.WTPartMaster,96912,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,127886
918a0b09-25cc-40ae-a096-f897a4e9c450,8,ea,wt.part.WTPart,97747,wt.part.WTPartMaster,96985,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,127887
145e3066-83fd-4dc5-a789-23790af4cdcd,1,ea,wt.part.WTPart,97729,wt.part.WTPartMaster,96893,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,127888
bf418039-6fac-44af-9afb-391c00d44531,1,ea,wt.part.WTPart,97717,wt.part.WTPartMaster,96921,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,127889
9bee24da-a4b2-4303-bf11-801bfcd614be,1,ea,wt.part.WTPart,97826,wt.part.WTPartMaster,96946,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,127890
9a5f4fe5-40ec-480f-abe2-a945ebd10491,1,ea,wt.part.WTPart,97837,wt.part.WTPartMaster,96792,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,127891
9a304cb8-1e2d-47e6-bf56-c973df8d8b4e,1,ea,wt.part.WTPart,97658,wt.part.WTPartMaster,96972,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,127892
cf0329fa-3143-41aa-95f6-00616345c0e1,1,ea,wt.part.WTPart,97726,wt.part.WTPartMaster,97008,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,127893
0c44a2c4-3ea8-46e9-b0b6-c6b556f70948,1,ea,wt.part.WTPart,97721,wt.part.WTPartMaster,96991,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,127894
c5d2682e-c041-4fa3-a49a-5c16b3f65da3,12,ea,wt.part.WTPart,97793,wt.part.WTPartMaster,97026,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,127895
015b94dc-c720-4b9d-b976-d9faa63dfe62,1,ea,wt.part.WTPart,97752,wt.part.WTPartMaster,96824,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,127896
c7679ab6-1428-44a3-8956-b46a813e1504,1,ea,wt.part.WTPart,97701,wt.part.WTPartMaster,96968,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,127897
8113bbd0-c56c-4559-85b5-6d1cd68dfe1e,1,ea,wt.part.WTPart,97760,wt.part.WTPartMaster,96896,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,127898
32930a64-5935-4a41-887d-6b55f3f9f0c0,24,ea,wt.part.WTPart,97830,wt.part.WTPartMaster,96927,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,127899
33ad91ca-4267-4c5c-81d8-f042550ab44c,1,ea,wt.part.WTPart,97858,wt.part.WTPartMaster,96882,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,127900
4e57b289-4680-4e0f-9c36-c31128e04864,1,ea,wt.part.WTPart,97837,wt.part.WTPartMaster,96906,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,127901
d5772d3b-dd9e-4ddc-b136-178e9bf33039,1,ea,wt.part.WTPart,97756,wt.part.WTPartMaster,96875,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,127902
ae4d2e77-4bb5-4283-9e8c-fe9329b44dd0,1,ea,wt.part.WTPart,97865,wt.part.WTPartMaster,96971,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,127903
849df20d-43ab-445b-8cc7-2f174c494f34,1,ea,wt.part.WTPart,97837,wt.part.WTPartMaster,96935,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,127904
6526b878-b583-4b9d-982a-8573c5363910,8,ea,wt.part.WTPart,97640,wt.part.WTPartMaster,96838,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,127905
7d855fcb-066d-404a-abb1-950ac56cbb36,1,ea,wt.part.WTPart,97865,wt.part.WTPartMaster,96788,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,127906
9dfc4988-8ae0-403c-99f0-3e5a83553abd,1,ea,wt.part.WTPart,97755,wt.part.WTPartMaster,96970,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,127907
099fcff1-d26c-4a43-ad3f-43ed02df0cfa,1,ea,wt.part.WTPart,97823,wt.part.WTPartMaster,96940,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,127908
527986eb-7535-4931-8dc9-4887a0af4259,1,ea,wt.part.WTPart,97741,wt.part.WTPartMaster,96890,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,127909
0210441f-a5fb-4b8d-a3e3-e4dc19e6d87f,1,ea,wt.part.WTPart,97695,wt.part.WTPartMaster,96856,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,127910
c8e67f9d-4df1-409f-84a8-dc040d83fa3b,6,ea,wt.part.WTPart,97739,wt.part.WTPartMaster,96941,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,127911
07c37660-bb44-4064-a417-4f25b9a72dca,1,ea,wt.part.WTPart,97623,wt.part.WTPartMaster,96994,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,127912
90aa0216-5e36-4c5d-b3fb-69cbcb6617a0,1,ea,wt.part.WTPart,97739,wt.part.WTPartMaster,96897,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,127913
d6f4f4a1-f32d-47b0-b1f4-10b6307b6000,1,ea,wt.part.WTPart,97793,wt.part.WTPartMaster,96931,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,127914
fa744881-9f2e-4203-8522-56755ab211c6,1,ea,wt.part.WTPart,97813,wt.part.WTPartMaster,96942,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,127915
65a665af-8594-4121-ab45-847831e3cb90,1,ea,wt.part.WTPart,97837,wt.part.WTPartMaster,96886,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,127916
4dba17fd-09f8-49b0-9f60-d9906397315e,1,ea,wt.part.WTPart,97837,wt.part.WTPartMaster,96761,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,127917
5134d453-b3cd-4c9a-aaff-d76c56a8b691,1,ea,wt.part.WTPart,97623,wt.part.WTPartMaster,96887,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,127918
17f9a625-1521-476f-b7c0-2e78ec4dbbcf,1,ea,wt.part.WTPart,97717,wt.part.WTPartMaster,96849,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,127919
76bcd205-2398-4073-95e7-495383203fce,2,ea,wt.part.WTPart,97776,wt.part.WTPartMaster,96829,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,127920
a6a8d8e2-8382-40fb-b850-e6eda9337703,1,ea,wt.part.WTPart,97640,wt.part.WTPartMaster,96954,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,127921
284c3a87-5d75-4317-939f-458bdef73765,1,ea,wt.part.WTPart,97662,wt.part.WTPartMaster,97017,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,127922
1afb2fc2-a1e8-4fda-93db-6af252a380ac,2,ea,wt.part.WTPart,97748,wt.part.WTPartMaster,96911,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,127923
e874a973-b165-4d6f-bde2-47c8779f6304,2,ea,wt.part.WTPart,97717,wt.part.WTPartMaster,96863,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,127924
2612196b-8f51-409b-9b93-f072ac52d45f,1,ea,wt.part.WTPart,97632,wt.part.WTPartMaster,96804,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,127925
1119e161-a7e6-4ef7-9e57-e801b1511605,2,ea,wt.part.WTPart,97756,wt.part.WTPartMaster,96934,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,127926
4c76bccb-11b8-417a-b591-adf8fab64f2e,1,ea,wt.part.WTPart,97760,wt.part.WTPartMaster,97032,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,127927
db9218a9-f251-4404-b104-7c999dee8b32,1,ea,wt.part.WTPart,97756,wt.part.WTPartMaster,96800,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,127928
f056c8e2-bd94-4de6-9311-6f315063dfdd,1,ea,wt.part.WTPart,97717,wt.part.WTPartMaster,96785,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,127929
ff02d322-7fb1-4e36-91eb-adac30952d32,3,ea,wt.part.WTPart,97741,wt.part.WTPartMaster,96844,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,127930
e2bc1218-7479-40df-b3c1-ad6f96fa86fd,1,ea,wt.part.WTPart,97739,wt.part.WTPartMaster,96923,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,127931
9375da0c-f0ef-450a-9fd5-5789e79a2a6b,3,ea,wt.part.WTPart,97739,wt.part.WTPartMaster,96835,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,127932
8c2fc6b4-3967-4b53-adf3-09cb63e75886,4,ea,wt.part.WTPart,97865,wt.part.WTPartMaster,96791,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,127933
30655b8e-3d2c-49de-a925-6fab35979dad,1,ea,wt.part.WTPart,97837,wt.part.WTPartMaster,96834,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,127934
ed568af7-06a5-4057-80a7-b8a6f2f69b03,1,ea,wt.part.WTPart,97709,wt.part.WTPartMaster,96862,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,127935
8d2cbd38-c890-43ed-8f22-dbf2079eac50,2,ea,wt.part.WTPart,97623,wt.part.WTPartMaster,96939,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,127936
b9cafc87-dec3-4c60-b34a-4275795379ad,15,ea,wt.part.WTPart,97662,wt.part.WTPartMaster,96910,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,127937
33f6e15c-9ab4-4d21-bfe9-dc4f320ae370,1,ea,wt.part.WTPart,97814,wt.part.WTPartMaster,96841,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,127938
df8cb98b-6f18-4c6a-a802-6e2262bd36e2,1,ea,wt.part.WTPart,97739,wt.part.WTPartMaster,96871,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,127939
b3023c35-bcb7-4008-9f90-563c25222726,1,ea,wt.part.WTPart,97748,wt.part.WTPartMaster,96904,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,127940
b3ef96e5-4b3c-4a95-a63c-241587d0ca73,1,ea,wt.part.WTPart,97739,wt.part.WTPartMaster,96922,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,127941
54aaa05f-c4fd-4719-a99e-21b0bd503452,1,ea,wt.part.WTPart,97658,wt.part.WTPartMaster,96771,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,127942
0d26846c-576a-4f5b-952c-81b2549c71fe,1,ea,wt.part.WTPart,97747,wt.part.WTPartMaster,97004,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,127943
11829951-914c-4b15-9286-43a0e8ace795,1,ea,wt.part.WTPart,97807,wt.part.WTPartMaster,96967,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,127944
873efa96-05d0-4114-b888-05b76a7242b9,1,ea,wt.part.WTPart,97823,wt.part.WTPartMaster,96798,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,127945
4c60d990-3957-47c5-ba70-4fd67cba6a8b,1,ea,wt.part.WTPart,97697,wt.part.WTPartMaster,96802,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,127946
cde73b9b-dfaf-44df-bc7c-a743cf0ada9f,1,ea,wt.part.WTPart,97756,wt.part.WTPartMaster,96992,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,127947
49da3287-7f65-462f-aa67-13d1ab1eb75a,1,ea,wt.part.WTPart,97756,wt.part.WTPartMaster,96826,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,127948
1039ae33-6f10-4c41-b92d-b7f71a6ec28f,6,ea,wt.part.WTPart,97837,wt.part.WTPartMaster,96816,2018-05-23 07:43:06.0000000,2018-05-23 07:43:26.0000000,wt.part.WTPartUsageLink,127949
